fecha,presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana
2009-04-27,977.4757,975.09,979.09,,,78.2386032786383,41.86,9.2411,1.8936,0.17,2.94529854,0.9475,3.2421,0.63,4.349597,1.3792,-1.3234,-0.3612,195.2647,144,2009,117,primavera,APRIL,S,22.02
2009-04-28,975.5248,973.37,980.56,2.4921,0.7593869999999999,0.40270000000000006,95.4,16.0787,6.97536,0.0,12.929487768000001,1.5055,3.3893,,5.207088980000001,2.3877,-1.1126,-0.7013,212.2247,144,2009,,primavera,august,SO,11.48
2009-04-29,981.7624,979.99,986.06,1.9056,92.1403,84.2,96.1,3.4847,1.2412,0.04,3.04,0.604,2.2506,0.25,4.88,0.9393,-0.4144,-0.8317,243.514,144,2009,119,primavera,junio,SO,17.13
2009-04-30,989.3405,985.88,992.85,1.7149,82.8803,63.86,96.8,10.9219,3.7123199999999996,0.5040000000000001,12.6,0.579,2.0215,0.5,5.0,0.9856,-0.1022,-0.3245,252.5241,144,2009,120,primavera,noviembre,O,17.42
2009-05-01,994.081,992.51,996.09,0.8953,81.5568,64.61,97.8,11.1557,1.5678,9.008851640463778,0.07,1.0969,2.7726,0.38,6.25,1.647,0.5827,0.1743,16.6549,144,2009,121,primavera,May,NORTH,18.59
2009-05-02,998.1189,995.99,999.41,0.9205,77.5,51.09,99.6,18.902,1.8444,0.03,5.29,1.6412,3.0808,0.25,9.0,2.4761,,0.4668,23.7431,144,,122,primavera,october,,20.89
2009-05-03,995.3769,990.86,999.09,2.77,71.1356,33.93,99.2,24.8653,1.596,0.04,3.99,0.9197,2.8497,,6.5,,-0.7944,-0.4243,,144,2009,123,primavera,May,SO,11.78
2009-05-04,996.0249,994.62,997.12,0.7516,70.6056,45.23,86.3,13.0525,1.7151,5.483040184985298,0.21,0.7059,3.1828,,7.25,1.1748,-0.1934,-1.505,262.6789,144,2009,124,primavera,octubre,o,11.11
2009-05-05,993.1611,990.11,996.59,1.8296,78.5874,52.51,95.3,14.2186,2.7849,0.46,7.6,1.7817,4.5535,0.75,10.88,2.6758,-2.3176,-1.3209,209.6797,144,2009,125,primavera,May,SO,12.63
2009-05-06,988.164,986.06,991.12,1.5179,82.3558,66.6,97.1,9.3035,2.4872,0.19,6.24,1.2472,4.8307,0.63,12.0,2.5293,-1.3488,-1.8933,234.5331,144,2009,126,primavera,Oct,SO,19.23
2009-05-07,990.3022,989.19,991.65,0.8013,67.8589,45.25,91.2,15.882,2.5219,0.0,4.03269779,1.7877,3.9965,0.0,5.828459980000001,2.6285,-1.761,-1.4826,220.0947,144,2009,127,,MARCH,SO,20.39
2009-05-08,987.6631,985.03,992.3,1.5004,77.2547,50.9,96.6,13.8859,2.2894,0.15,6.14,1.4127,3.7073,0.63,9.13,2.0672,-1.6049,-1.2057,216.9172,144,2009,128,primavera,May,SO,19.61
2009-05-09,992.3231,986.64,996.04,3.04,66.0084,45.11,88.6,11.2602,1.6325,0.01,7.74,1.0699,2.864,0.13,12.63,1.6067,-0.3085,0.0948,162.9141,144,2009,129,primavera,May,S,17.51
2009-05-10,992.0451,987.62,994.23,2.065,0.708515,0.9820942621930459,43.58,18.2033,1.7533,0.05,2.36742351,0.8576,3.0207,0.5,3.8090042299999998,1.212,0.4027,-0.1608,,144,2009,130,primavera,may,N,12.7
2009-05-11,991.4647,990.21,993.81,1.1085,90.8042,77.5,96.6,4.2921,2.3229,0.05,7.47,1.8915,3.5178,0.5,11.38,2.6028,1.9453,0.7523,21.1433,144,2009,131,primavera,december,NORTH,14.57
2009-05-12,995.3925,993.75,996.63,0.8046,63.7711,43.41,95.4,18.346,3.0169,0.31,5.46,1.0653,5.0624,0.88,9.13,1.6361,2.0342,1.7838,41.2477,144,2009,132,primavera,May,NE,15.97
2009-05-13,992.384,989.59,995.05,1.8406,59.67,44.88,75.7,10.2773,2.5242,0.84,4.35,0.7486,4.1223,1.5,7.75,1.3335,1.327,1.3113,44.6575,144,,133,primavera,Jul,NE,17.84
2009-05-14,985.7269,,989.63,1.8369,59.1172,82.56776819280367,38.2,12.939,2.1539,0.04,3.2249154900000003,1.2907,3.7725,0.25,5.43699625,2.2962,-0.0783,1.3632,93.288,144,2009,134,primavera,,E,19.71
2009-05-15,981.9428,980.41,983.64,0.9579,70.8962,59.64,88.8,6.3301,6.8616,0.0,9.775408572,93.92,3.2213,0.0,4.19425425,-66.375,-0.5603,0.8112,124.633,144,2009,135,PRIMAVERA,enero,SE,16.62
2009-05-16,987.3573,981.55,991.29,2.5948,0.686276,43.8,94.9,17.6869,2.1432,8.204952857735321,0.03728226,1.3707,3.7008,0.5,5.207088980000001,2.1994,-1.1283,-1.5603,234.1294,144,2009,136,primavera,OCTOBER,Suroeste,25.92
2009-05-17,988.3742,985.07,991.25,2.0652,67.2622,34.78,94.8,21.9242,9.9648,0.9,31.248,1.8648,4.441,0.75,14.63,2.9219,-2.3174,-0.4382,190.7069,144,2009,137,primavera,Enero,S,19.7
2009-05-18,992.0053,988.85,,1.4446,72.5078,48.07,95.2,,5.85684,0.684,10.245165048,0.8748,2.8731,0.63,7.0,1.417,-0.5476,-1.1753,245.0163,144,2009,138,primavera,Jun,SO,20.95
2009-05-19,994.9317,993.65,996.15,0.7401,63.9076,39.38,94.7,19.8877,1.2435,0.09,3.34,0.6708,2.2551,0.5,6.13,1.1283,0.0682,0.0107,8.9111,144,2009,139,primavera,May,N,22.87
2009-05-20,993.5894,991.11,995.46,,0.68171,0.488,90.6,14.1982,1.6058,0.22,2.4233469,0.939,2.901,9.24548770504386,0.46602825000000003,1.477,0.588,0.4501,37.4298,144,2009,140,primavera,,NE,24.2
2009-05-21,986.7688,983.88,991.52,2.3486,80.1058,46.9,,14.7784,1.632,0.02,6.08,1.1341,2.763,0.38,,1.6516,-0.4659,-0.5747,,144,2009,141,primavera,May,SO,17.71
2009-05-22,987.941,985.84,992.34,1.8583,0.00796519,0.5271,96.2,13.1633,5.70312,0.07200000000000001,7.1861289283582925,1.0216,2.6616,0.25,4.58571798,1.4307,0.3326,-0.5161,302.8008,144,2009,142,primavera,diciembre,Noroeste,18.66
2009-05-23,993.6901,992.22,995.13,0.8227,0.64777,0.455,94.3,15.8206,1.3821,0.05,1.96974607,0.757,2.6112,0.38,4.19425425,1.3543,0.2901,-0.547,297.9402,144,2009,143,primavera,May,,25.18
2009-05-24,991.3069,,993.04,0.7917,63.4108,46.06,85.8,13.3516,1.4736,0.09,,0.7351,,0.38,5.75,1.2227,-0.0316,-0.4316,265.8173,144,2009,144,primavera,May,O,24.08
2009-05-25,991.7242,987.61,993.79,1.9075,65.8176,46.7,92.0,14.8863,5.03748,0.036000000000000004,,1.1732,2.4771,0.13,4.27503248,1.7828,0.6426,0.7544,49.5748,144,2009,145,primavera,octubre,NE,27.25
2009-05-26,984.8894,982.33,988.18,1.4464,65.0531,92.23634773022256,40.81,13.1517,8.38764,0.7200000000000001,25.344,1.2805,,0.5,11.5,1.9627,-1.79,-1.0116,209.4729,,2009,146,primavera,march,SO,16.67
2009-05-27,995.7213,988.34,998.07,2.7485,60.9039,40.88,85.5,14.2807,9.42336,2.7720000000000002,15.048,0.7049,,1.13,8.0,1.5126,-0.9426,-2.2871,247.601,144,2009,147,primavera,AUGUST,O,16.41
2009-05-28,997.1099,995.62,1001.38,1.5699,67.2681,51.24,88.7,9.349,2.2785,0.19,5.28,0.928,4.1845,0.75,8.38,1.7876,-0.86,-1.9435,246.1311,,2009,148,Estacion_Desconocida,June,SO,16.36
2009-05-29,1001.2043,999.98,1001.89,0.5382,60.0026,43.01,81.0,10.9035,3.7011,0.62,8.02,1.6239,6.0908,1.38,11.13,2.5048,2.2548,-0.1582,355.9874,144,2009,149,East,May,N,14.0
2009-05-30,998.3364,995.38,,2.0249,0.8353119999999999,0.7020000000000001,95.5,7.7888,2.3653,0.26,6.29,1.5442,3.9197,0.75,8.63,2.1451,1.885,0.3686,11.0654,144,2009,150,primavera,january,N,18.64
2009-05-31,996.1647,994.15,997.96,1.1088,81.0052,61.03,,11.4132,2.2385,0.38,3.6039518,1.1985,3.6647,9.034366247752535,0.70214923,,1.6429,1.0246,31.9507,144,2009,151,primavera,MARCH,NE,20.21
2009-06-01,992.7056,990.83,994.13,1.2177,0.7587560000000001,0.4763,93.4,15.2944,7.8555600000000005,0.468,,1.4474,3.7394,0.75,8.63,2.2653,1.4428,0.736,27.0262,144,2009,152,invierno,September,NE,23.2
2009-06-02,988.4847,986.08,991.06,1.6575,63.8124,38.7,97.5,19.5476,1.8653,0.0,2.59733078,1.0622,3.6069,9.728808140675811,0.0,1.8038,0.1919,-1.186,279.1896,144,2009,153,East,,O,13.73
2009-06-03,986.5881,985.93,987.2,0.2893,0.00591221,0.45899999999999996,68.54,5.682,2.9252,1.71,4.01,0.4881,5.5017,3.0,9.0,1.3118,-0.2358,-2.834,265.2438,144,2009,154,Inverano,June,O,
2009-06-04,985.6914,983.87,986.83,0.9017,0.598433,0.4468,71.9,8.1115,2.3961,0.36,5.1,0.978,4.3664,1.0,8.13,1.7858,-0.6295,-2.2566,254.4139,144,2009,155,verano,June,O,12.41
2009-06-05,983.3835,982.35,983.9,0.3836,65.8049,50.54,87.8,11.5068,1.5731,0.07,4.19,0.7461,2.9433,0.38,7.0,1.394,0.1608,-1.1398,278.0298,144,2009,156,Inverano,april,O,11.1
2009-06-06,975.9475,971.84,982.33,3.3128,84.0818,56.87,96.1,10.9977,7.34688,0.468,19.98,1.2675,3.36,0.63,8.25,1.9382,1.4473,,28.0987,144,2009,157,invierno,march,NE,18.29
2009-06-07,976.6749,972.31,980.75,2.271,77.5866,51.34,96.5,14.5778,7.386480000000001,,17.064,112.75999999999999,3.5865,1.0,9.38,-97.585,-1.3137,-1.1611,221.4718,144,2009,158,invierno,diciembre,SO,18.97
2009-06-08,982.8038,980.87,983.83,0.7783,0.6456000000000001,0.4072,93.4,18.0437,3.359,0.0,8.5,2.2697,5.1363,0.0,12.38,3.4324,-2.4707,-1.7444,215.2235,144,2009,159,verano,June,SO,19.29
2009-06-09,983.8462,981.88,986.31,1.3432,75.0869,50.1,89.9,12.2049,1.8843,0.09,3.51695986,1.4996,3.0523,0.38,4.89640348,2.0185,-1.4151,-0.9451,213.7361,144,2009,160,verano,June,SOUTHWEST,18.96
2009-06-10,987.4923,985.29,989.57,1.02,0.7704479999999999,0.5435,94.4,12.0199,3.0029,0.0,8.4,2.2855,4.567,0.0,11.88,3.2375,-2.4191,-1.4437,210.8278,144,2009,161,invierno,Aug,SO,17.34
2009-06-11,984.2858,979.69,989.86,3.4493,78.5666,60.55,91.1,8.4038,3.3772,0.4,4.43658894,1.8183,5.851,,8.935314980000001,3.1348,-2.1029,-2.08,224.6867,144,2009,162,verano,Jul,SO,15.87
2009-06-12,991.229,989.95,993.0,0.8948,0.715215,0.4647,88.8,12.3494,8.8974,1.9440000000000002,20.124,1.1241,4.704,1.25,11.38,2.343,-0.6346,-2.2434,254.2046,144,2009,163,invierno,November,O,20.41
2009-06-13,993.6042,992.8,994.35,0.4078,55.8449,30.51,88.2,18.8033,6.93864,,9.574084368000001,1.1477,3.6551,0.25,5.207088980000001,2.0555,-0.2299,-1.5106,261.3481,144,,164,invierno,diciembre,O,23.83
2009-06-14,992.0323,989.38,994.62,2.0036,60.1209,37.36,84.4,14.5664,1.5055,0.04,3.3056937200000003,0.9258,2.7099,,6.88,1.585,-0.3908,-0.3494,221.7977,144,2009,165,verano,,SO,21.84
2009-06-15,,985.18,990.83,1.7804,84.1017,62.69,95.9,11.0616,1.8964,0.09,5.75,1.4143,3.2152,0.38,7.75,1.9619,,0.163,10.8026,,2009,166,verano,June,N,17.37
2009-06-16,993.1033,985.88,997.82,2.9955,83.0305,58.02,96.6,11.9301,1.7872,0.34,4.61,0.8408,3.1642,0.75,8.38,1.417,-0.509,-1.457,250.7441,144,2009,167,verano,June,O,20.92
2009-06-17,,991.66,999.59,2.6202,74.5772,49.05,99.4,19.2555,4.691879999999999,0.0,7.762166532000001,0.8327,2.3152,0.0,3.57288325,1.2455,-0.1694,0.511,,144,,168,invierno,july,E,22.23
2009-06-18,989.8685,988.08,991.57,0.823,73.1288,98.26428658579266,53.24,13.034,1.8363,0.29,5.38,0.9853,2.9685,0.88,7.25,1.4707,-1.1176,-1.125,225.1901,144,2009,169,Inverano,junio,SO,19.35
2009-06-19,989.53,987.52,993.31,1.5822,,0.4239,94.6,14.7707,1.571,0.15,4.66,0.9092,2.9385,0.5,7.88,1.5276,-0.2132,-1.1848,259.7975,144,2009,170,invierno,julio,West,17.99
2009-06-20,993.2513,992.15,994.02,0.5118,62.7103,44.09,77.2,9.2177,7.430759999999999,1.62,9.328021452000002,0.8079,3.4855,1.0,,1.2431,-0.7664,-1.5377,,144,2009,171,berano,Aug,SO,15.98
2009-06-21,993.1019,991.93,994.02,0.661,0.763826,0.9554249309191165,54.33,12.2935,4.38732,0.468,14.364,0.7286,2.2513,0.5,6.0,1.264,0.2554,-0.16,327.9365,144,2009,172,invierno,Aug,NO,17.32
2009-06-22,995.3275,993.04,996.85,1.3011,0.8625430000000001,95.37278447825078,60.03,7.5826,5.68764,0.8280000000000001,14.940000000000001,1.0345,2.9216,0.75,6.88,1.4798,0.8294,0.1752,11.9277,144,2009,173,invierno,noviembre,N,18.2
2009-06-23,995.442,1001.645188361989,993.44,1.0402,69.6044,48.16,91.3,12.9433,2.7833,0.42,5.48,1.2158,4.908,1.0,9.13,1.6342,2.553,0.3914,8.7166,144,2009,174,Verano,June,N,21.12
2009-06-24,,988.5,994.2,1.7584,69.8423,61.63,79.9,4.766,10.86912,3.204,22.392,1.0095,5.0295,2.25,9.0,1.3004,2.8702,0.7598,14.8273,144,2009,175,invierno,june,N,16.76
2009-06-25,986.9349,991.7086272509557,985.68,0.8907,89.1722,79.4,96.9,4.5196,2.0215,0.58,4.24,0.8242,3.3699,1.25,6.63,1.1682,1.7907,0.6844,20.9178,144,2009,176,berano,June,N,21.57
2009-06-26,985.9106,984.6,986.76,0.527,0.00882937,0.685,99.0,10.2035,1.8125,0.09,4.74,1.1541,3.0101,0.63,7.25,1.5647,1.4206,0.9096,32.63,144,2009,177,Inverano,June,NE,18.12
2009-06-27,987.9953,986.19,989.81,1.0589,0.938208,0.836,98.7,3.6103,3.5547,1.21,,0.8851,5.0501,2.38,5.051746230000001,1.0704,3.1425,1.5498,26.2506,144,,178,verano,June,NE,19.93
2009-06-28,989.709,995.0175930496719,989.08,,82.209,66.78,98.0,11.6817,,0.0,3.95,1.0245,2.9588,0.0,5.63,1.4267,1.5179,0.8841,30.2189,144,2009,179,VERANO_INVIERNO,June,NE,24.21
2009-06-29,991.5393,990.71,992.67,0.4964,0.741511,0.49810000000000004,99.4,19.3118,4.460039999999999,0.0,13.068,85.11999999999999,2.2352,0.0,6.0,-69.145,0.3604,0.4174,49.1953,144,2009,180,invierno,JULY,NE,25.78
2009-06-30,992.9588,991.82,993.74,0.4826,70.4248,51.74,96.2,15.0543,1.2601,0.01,1.44788219865375,0.8399,2.2924,0.13,3.49831873,1.4043,0.5083,0.3387,33.6788,144,2009,181,,June,NE,25.74
2009-07-01,993.591,992.55,994.39,,81.0729,56.19,95.0,11.3321,1.1689,0.0,6.64,0.9921,2.0607,0.0,10.0,1.5864,0.0946,0.2462,68.9891,144,2009,182,Inverano,July,E,26.55
2009-07-02,991.4222,988.83,993.52,1.6584,79.5217,52.31,98.4,14.5845,1.7483,0.0,4.29367361,1.3904,2.9339,0.13,11.88,2.1334,1.1398,0.7672,33.9446,144,2009,183,Estacion_Desconocida,July,NE,27.66
2009-07-03,986.8378,984.2,989.39,1.8123,73.5862,46.39,99.3,19.0179,1.4181,0.0,2.37363722,0.8373,2.5678,0.0,6.25,1.4249,0.9905,0.7007,35.2765,144,2009,184,Inverano,July,NE,25.67
2009-07-04,984.8493,983.33,985.93,0.7799,72.7132,54.91,91.5,11.8286,1.2665,0.02,4.36,0.7155,2.5882,9.00388241369004,0.38,1.3185,-0.0006,-0.6568,269.9433,144,2009,185,Inverano,July,O,26.39
2009-07-05,983.9049,,985.46,1.3386,60.6651,34.71,89.0,19.7739,1.3133,0.03,2.37363722,0.8051,2.5452,0.38,4.27503248,1.5696,0.2028,-0.5125,291.5918,144,2009,186,verano,July,O,23.02
2009-07-06,981.9117,980.79,982.83,0.554,76.2276,55.02,95.3,9.9464,4.69008,0.0,21.564,0.8996,2.4228,0.0,8.88,1.5447,-0.4908,-0.8036,238.5875,144,2009,187,invierno,Aug,SO,22.05
2009-07-07,980.6718,979.43,981.99,0.7779,0.8186629999999999,0.5193,99.3,15.2382,2.3172,0.0,6.78,1.4355,3.6587,0.0,12.88,2.253,-1.7484,-1.087,211.8683,144,,188,verano,July,SO,18.74
2009-07-08,980.6621,979.28,984.3,1.3799,0.752981,0.5893999999999999,,7.6248,3.3864,0.38,8.56,1.7321,5.7387,1.25,12.88,2.6571,-2.4002,-2.1272,221.5489,144,2009,189,VERANO,July,SO,
2009-07-09,985.6351,984.33,986.56,0.6253,66.8358,46.17,89.1,14.6052,2.1958,0.22,,,4.0126,0.63,10.13,2.1928,-0.8889,-1.8714,244.5936,144,2009,190,verano,July,Suroeste,16.36
2009-07-10,985.8171,984.78,987.87,0.6247,77.0982,52.66,91.3,12.3948,2.951,0.15,7.61,1.9867,5.0928,0.5,12.13,3.0891,-2.0632,-1.749,220.2873,144,2009,191,verano,July,SO,16.72
2009-07-11,988.664,987.79,989.48,0.3864,0.8171339999999999,0.5688,97.5,10.5817,1.7071,0.19,4.74,1.0953,,0.63,8.0,1.6902,-1.1501,-0.9374,219.1824,144,2009,192,verano,July,SO,20.77
2009-07-12,986.422,984.23,988.75,1.5143,0.784982,0.5776,98.4,15.7225,9.10476,1.9440000000000002,17.676000000000002,108.27,3.754,1.0,7.25,-76.045,-2.2795,-0.6963,196.985,144,2009,193,invierno,Feb,S,25.29
2009-07-13,986.2426,984.75,987.26,0.6042,66.822,46.99,86.6,13.1848,1.7381,0.11,5.68,,2.9096,0.5,8.13,1.6839,-0.5748,-0.5136,221.7821,144,2009,194,verano,July,SO,24.27
2009-07-14,986.6398,985.0,988.31,0.9004,79.8058,62.48,96.7,10.3221,2.2881,0.08,5.69,1.607,3.517,0.5,8.5,2.2328,-1.808,-0.9385,207.4322,144,2009,195,Verano,July,so,24.25
2009-07-15,,988.39,994.39,1.4232,75.1524,58.1,94.3,9.9505,3.1442,0.27,4.2253228,1.6512,4.6186,1.0,5.673117230000001,2.2473,-2.6845,-1.4134,207.7668,144,2009,196,Estacion_Desconocida,July,SO,26.67
2009-07-16,994.469,991.2,996.16,1.3905,63.369,37.88,96.1,21.9578,1.1339,0.0,1.8641130000000001,0.7178,2.0823,0.0,6.75,1.2186,0.1719,-0.2131,308.8909,144,2009,197,VERANO,Nov,NO,26.73
2009-07-17,984.7676,980.34,991.15,2.9885,70.312,53.07,90.4,11.0752,8.140320000000001,0.14400000000000002,16.061197608,171.63,3.5506,0.38,6.449830980000001,-121.44500000000001,-1.6487,-1.1615,215.1656,144,2009,198,invierno,,SO,18.47
2009-07-18,983.1376,980.61,986.67,1.653,78.8252,61.33,93.4,10.845,2.2411,0.32,4.25,0.8668,4.0499,,7.0,1.3618,-1.2016,-1.7096,234.8992,144,2009,199,verano,May,SO,19.13
2009-07-19,988.0049,986.62,990.83,1.2189,77.0994,59.13,93.6,9.9738,3.1074,0.0,4.72863331,1.9797,4.7376,0.0,6.449830980000001,2.7612,-2.3873,-1.6265,214.2674,144,2009,200,,July,SO,19.75
2009-07-20,990.3385,989.58,991.57,0.48,73.4808,51.91,93.6,12.7687,2.9041,0.03,4.48008491,1.8644,4.6262,0.25,6.835081,2.8037,-2.0563,-1.7023,219.6195,144,2009,201,verano,July,SO,26.79
2009-07-21,,983.9,991.45,2.615,69.9318,45.56,94.2,17.406,1.9588,7.787830895737018,0.03106855,1.1584,3.064,0.38,5.43699625,1.7995,-1.6588,-0.471,195.8513,144,2009,202,verano,July,s,
2009-07-22,983.154,981.24,985.91,0.9556,68.3115,46.59,94.8,15.1783,2.7065,0.2,4.29367361,1.611,4.3077,0.88,6.5243955,2.3217,-1.8512,-1.0088,208.5883,144,2009,203,verano,July,SO,25.44
2009-07-23,979.9867,977.69,984.53,1.557,73.0367,57.24,,7.7844,2.7906,0.03,8.2,1.3007,4.4043,0.25,12.88,1.9449,-2.3812,-0.9139,200.9977,,2009,204,verano,July,S,22.04
2009-07-24,986.7872,983.99,989.27,1.2417,78.8085,49.62,96.6,12.3469,,45.18495588470432,1.140837156,1.8442,4.8167,1.0,7.5372302300000005,2.7005,-2.0012,-1.8568,222.8568,144,2009,205,invierno,julio,so,17.98
2009-07-25,992.4982,988.99,996.11,2.0688,77.4092,57.85,92.2,10.7377,2.3113,0.14,4.95,1.1122,4.0652,0.88,10.25,2.032,-0.9196,-1.9513,244.7651,144,2009,206,verano,July,SO,22.4
2009-07-26,995.0971,992.69,996.88,1.4931,,38.25,93.7,18.8522,1.5674,0.05,3.75,0.9091,2.6844,0.38,6.75,1.3628,-0.6093,-1.1601,242.2895,144,2009,207,verano,July,SO,27.88
2009-07-27,987.869,984.21,992.8,2.8203,56.8505,33.53,87.6,19.5357,9.61632,1.8,14.070324924,147.99,4.2231,1.0,6.05836725,-112.895,-2.2495,-0.5889,194.6699,144,2009,208,invierno,OCTOBER,S,23.65
2009-07-28,992.7508,987.53,995.18,2.1048,59.5494,36.34,85.6,15.4461,,0.0,3.56,0.7847,2.8126,0.0,7.38,1.5304,-0.0264,-1.0411,268.5497,144,2009,209,verano,July,O,26.88
2009-07-29,992.5417,988.62,995.4,2.4622,58.7609,33.36,90.3,19.5488,1.7912,0.04,2.80238321,1.1135,2.9721,0.25,7.0,1.7172,-1.5087,0.0312,178.8159,144,2009,210,verano,July,S,22.96
2009-07-30,991.0074,986.59,995.62,3.0973,0.5752700000000001,0.361,86.2,15.6779,2.534,0.2,5.87,1.5114,4.3925,0.75,10.88,2.7668,-1.0398,-2.1005,243.6632,144,2009,211,Verano,July,SO,20.09
2009-07-31,996.3662,1002.9835777368542,994.5,1.1829,0.612774,0.4093,84.7,14.8359,1.0692,0.01,2.64,0.621,1.991,,5.25,1.0162,0.0546,0.4146,82.4943,144,,212,Estacion_Desconocida,july,E,26.57
2009-08-01,988.968,999.4233900455718,984.72,3.318,0.600182,39.85,86.9,16.1102,1.2266,7.412742541265997,0.0,1.0105,2.2469,0.0,6.38,1.7159,-0.8948,0.3673,157.6818,144,2009,213,VERANO_INVIERNO,August,s,27.79
2009-08-02,983.9292,982.56,985.89,0.9759,0.667623,0.3969,93.2,16.5395,1.9075,0.19,6.11,,3.2135,0.63,8.5,2.0876,-1.3096,-0.862,213.354,144,2009,214,verano,August,SO,20.28
2009-08-03,988.8239,985.96,990.98,1.3766,71.7072,52.2,93.7,13.6738,1.8914,,3.81,0.7861,3.3793,0.75,5.88,1.1452,-0.4003,-1.6991,256.7431,144,2009,215,verano,August,O,22.16
2009-08-04,993.4831,991.09,995.62,1.0995,64.7938,44.76,85.1,12.6609,1.0369,0.0,2.4233469,0.8887,1.9964,0.0,3.57288325,1.4533,0.4933,0.3405,34.615,144,2009,216,verano,August,NE,24.56
2009-08-05,995.4085,994.15,,0.6577,0.615924,0.37450000000000006,89.9,17.7668,1.2758,0.0,3.87,0.9719,2.4373,0.0,7.13,1.7394,0.3496,0.678,62.7259,144,2009,217,verano,August,NE,26.34
2009-08-06,,992.91,995.74,1.0031,0.631501,40.38,94.0,19.0987,4.78548,0.036000000000000004,9.104327892000002,1.1148,2.4599,0.13,4.27503248,,0.4482,0.7901,60.436,144,2009,218,invierno,Jul,NE,27.63
2009-08-07,992.1619,990.35,993.53,1.0966,59.6036,36.35,91.0,18.1828,1.4608,0.0,5.62,1.1818,2.6805,0.0,7.0,1.9208,0.6018,0.83,54.0571,144,2009,219,East,August,NE,27.99
2009-08-08,990.5549,988.98,991.9,0.9129,61.5519,38.11,86.5,16.3316,1.6211,0.1,6.14,1.0987,2.7757,0.63,9.13,,0.1506,0.1591,46.57,144,2009,220,Estacion_Desconocida,August,NE,23.85
2009-08-09,990.5932,989.23,991.81,0.8301,0.707838,47.92,92.4,14.6122,1.0468,0.0,3.72,0.828,1.7856,,5.63,1.1587,0.4449,0.0031,0.3941,144,2009,221,verano,August,N,25.71
2009-08-10,988.3156,987.13,989.69,0.621,78.5254,49.74,96.8,14.3342,1.2562,0.0,5.32,1.0838,2.1311,0.0,7.63,1.6092,-0.9189,-0.1536,189.4888,144,2009,222,verano,August,Sur,21.4
2009-08-11,989.9826,988.13,991.59,0.933,80.3873,63.17,97.4,10.7819,1.6386,0.16,4.78,0.7083,2.7395,0.75,7.5,1.1469,-0.6499,-1.0737,238.813,144,2009,,verano,August,Suroeste,21.9
2009-08-12,990.6571,987.89,992.32,1.3807,0.7687350000000001,0.5677,96.3,12.9014,7.11756,0.0,19.332,124.31,3.4314,0.0,9.5,-109.89999999999999,-0.9129,-1.5965,240.2385,144,2009,224,invierno,December,SO,20.98
,988.7032,987.59,990.24,0.6328,71.0572,47.75,95.9,16.3577,1.6595,0.02,1.9759597800000002,0.729,3.1626,0.25,4.43037523,1.3973,,-1.3504,269.931,144,2009,225,verano,August,O,22.05
2009-08-14,991.6649,990.22,992.71,0.6397,0.705715,0.4261,96.2,17.8693,0.8053,0.0,3.31,0.5905,1.6424,0.0,5.38,1.0547,-0.0752,0.003,177.7108,144,2009,226,verano,february,S,27.99
2009-08-15,990.9322,988.86,992.65,1.4017,61.2281,33.6,95.2,21.8682,7.0408800000000005,1.296,17.28,105.01,3.1834,1.0,7.75,-80.875,-1.6241,-0.6097,200.576,144,2009,227,invierno,Jul,S,30.33
2009-08-16,988.3967,986.65,989.93,1.1358,0.588989,33.03,91.7,20.1977,7.842600000000001,1.4040000000000001,12.705794208,141.15,3.6264,0.88,6.605173730000001,-116.24000000000001,-1.6487,-0.8957,208.5157,144,2009,228,invierno,january,SO,28.48
2009-08-17,986.7379,983.92,988.8,1.369,68.0285,46.04,91.2,13.4505,1.9135,0.0,6.57,1.4295,3.3151,0.0,13.38,2.4106,-1.2336,-0.7689,,144,2009,229,verano,August,SO,23.69
2009-08-18,993.6459,988.99,996.04,1.7442,59.3287,37.7,85.2,15.6706,1.8211,0.06,2.21208076,0.8753,3.1628,0.38,4.11968973,1.4158,-0.0446,-1.4732,268.2657,144,2009,,verano,August,O,28.92
2009-08-19,,993.77,996.89,0.9452,58.3272,36.2,89.6,18.8625,1.2788,0.0,3.21,0.8533,2.4363,0.0,6.5,1.4945,-0.5297,0.6332,129.914,144,2009,,verano,agosto,SE,32.98
2009-08-20,992.9192,990.09,995.59,2.043,0.504837,30.22,75.0,13.3205,2.6928,0.6,2.95772596,0.9852,4.1308,1.38,5.592339,1.5537,-2.5083,0.0116,179.7356,144,2009,232,verano,August,S,25.32
2009-08-21,992.7082,989.89,995.03,1.331,0.771535,0.4955,93.0,11.7861,7.6752,0.7200000000000001,17.28,1.1414,3.6137,0.75,8.5,1.7044,-0.9409,-0.4376,204.94,144,2009,233,invierno,january,SOUTHWEST,20.39
2009-08-22,996.8068,,995.05,1.0518,0.705138,0.4697,96.9,18.3598,1.2226,0.03,4.29,0.9503,2.3436,0.38,7.13,1.6634,0.3881,-0.0473,353.0486,144,2009,234,berano,Apr,NORTH,22.71
